0	0.02797646	0.497715199617848
0	0.03426402	0.928095084876214
0	0.04423466	1.35595201560602
0.01978234	0.06852804	1.8054775084039
0.02797646	0.1186941	2.25810774911934
0.02797646	0.2193969	2.71642092076458
0.01978234	0.2586879	3.1820466638147
0.01978234	0.3109043	3.86011221113039
0.05233916	0.2973941	4.23623408655283
0.09065409	0.2866737	4.58945092220293
0.1545051	0.5112901	4.96431860411764
0.23239	0.4825446	5.46235295500207
0.3286494	0.4575681	5.91363978286221
0.4441136	0.5767518	6.32096153605867
0.5881739	0.7060983	6.79612841321182
0.7451985	0.8755867	7.22365770829928
0.9291486	1.285879	7.66651779012718
1.159103	1.180515	8.11575726874869
1.435314	1.190912	8.73999388085387
1.66201	1.118201	9.06869588649414
1.969608	1.875132	9.4507843591452
2.286446	5.272657	9.89403803063073
2.634479	5.662647	10.3329681922979
3.010969	5.615659	10.763586867377
3.442133	5.429391	11.2044038688346
3.865891	5.455389	11.648060521488
4.311752	5.322886	12.097907886956
4.818694	5.183836	12.5197548914439
5.321781	4.792564	12.9622666336182
5.926685	4.354692	13.5567927761007
6.391969	4.515315	13.8702446766115
6.971926	4.272143	14.244634672163
7.499911	4.353567	14.6674370493773
8.015672	4.289619	15.0904511624596
8.569534	4.13678	15.524328691602
9.093081	3.880199	15.9473342669476
9.613026	3.914466	16.3655501720561
10.10962	3.707342	16.779913850407
10.61098	3.667143	17.199890236804
11.05751	3.914366	17.6242533122704
11.55493	4.030946	18.1944699573084
11.9539	3.955374	18.4952288048039
12.37613	3.968521	18.8487833079368
12.78315	4.211148	19.2530400136909
13.17529	4.183713	19.6578397194934
13.58669	4.250082	20.0680677182312
13.96684	4.120795	20.4655659516863
14.3432	4.222249	20.8682739120197
14.74066	4.092421	21.2772844295173
15.10499	3.913966	21.6693885209834
15.463	4.037984	22.0625717823567
15.91878	3.995177	22.6414849659039
16.21775	4.084469	22.9432956625494
16.53194	3.941934	23.2416127173749
16.85858	3.899329	23.6119267974697
17.19944	4.074148	23.99786322801
17.51682	3.94109	24.3688774025067
17.83667	3.889827	24.74952043635
18.15526	3.947643	25.1309489419612
18.49109	4.391997	25.5095992680802
18.79743	5.117033	25.8724274607169
19.09732	5.139689	26.2497817584187
19.46846	5.228397	26.7865390136894
19.68557	5.159094	27.0626391703132
19.95305	5.368705	27.3404366289747
20.21798	5.477508	27.7043508217079
20.50299	5.453197	28.0608798722752
20.77074	5.519457	28.4192889324435
21.03612	5.716832	28.776021181142
21.31535	5.510289	29.125334136728
21.57513	5.681927	29.477184507634
21.84065	5.670671	29.8242742366072
22.11943	5.584512	30.1721460222538
22.49728	5.357159	30.6707839911164
22.73597	5.634473	30.92706976862
23.04424	5.65267	31.1872931502472
23.37827	5.659566	31.5346663320759
23.68718	5.808022	31.8534039453208
23.98934	5.688994	32.1883564279319
24.27858	5.750912	32.5211232499713
24.56791	5.803701	32.8409332029342
24.81892	5.690785	33.1704659303464
25.06111	6.118242	33.4935441288829
25.31514	6.000054	33.8176639312856
25.58344	7.116566	34.2639348388884
25.78725	7.075707	34.5017312939934
26.02941	6.88433	34.7563573355003
26.29495	6.979743	35.072205778677
26.5479	6.918803	35.3783177870257
26.80507	6.776302	35.6851093992085
27.08586	6.932144	35.9914741245609
27.35614	7.065108	36.2948199062486
27.63468	6.941842	36.599767367324
27.91701	6.788246	36.8873968834634
28.22223	6.791596	37.1846637966861
28.73242	6.89802	37.7627812631814
28.99633	6.934322	38.0012060957007
29.21647	6.934237	38.2118764540542
29.4757	6.963875	38.4196644725288
29.74558	6.806971	38.6477005871433
30.02754	6.839998	38.9124728748354
30.32887	6.789892	39.1960999000529
30.61881	6.697029	39.4751438682592
30.91977	6.597101	39.7509605720276
31.24866	6.54823	40.0293727477248
31.55994	6.365534	40.3073204705506
31.91824	6.616395	40.6908048631371
32.1844	6.79431	40.8795503138809
32.50731	6.633918	41.1002064089713
32.79099	6.853977	41.3720103765338
33.05917	6.616188	41.6319605505896
33.33825	6.604677	41.8931913851366
33.59422	6.638824	42.1543505026961
33.84401	6.815725	42.4031196568899
34.0792	7.035141	42.6626156233581
34.31345	7.082524	42.913116230536
34.51934	7.100228	43.17303566874
34.76127	7.140399	43.5255622283853
34.93255	7.21719	43.7112101882877
35.13775	7.201134	43.9105868286559
35.35695	7.621279	44.1452584721623
35.59838	7.497817	44.3937510036899
35.87835	7.232343	44.6338663080576
36.1486	7.044616	44.8651672531511
36.42113	6.889428	45.099029519227
36.69523	6.718168	45.3398995595109
36.99166	6.730884	45.5662895985074
37.25874	6.77746	45.7957907887238
37.57276	8.002853	46.1261738747022
37.74579	7.92885	46.3035641357572
37.95192	8.076911	46.4713033393503
38.15002	7.98736	46.6970410952699
38.34213	7.829023	46.920992756691
38.53434	8.085293	47.1382303420435
38.69595	8.114378	47.3553688896514
38.8462	7.950509	47.5725552485843
39.00488	7.884884	47.7877027960151
39.15237	7.902167	48.0011018149886
39.28956	7.955247	48.2148252679532

39.44333	8.051301	48.4208920787276
39.52909	8.032675	48.4214487391544
39.63599	8.270302	48.4215716825616
39.74409	8.39129	48.4217800033348
39.86261	8.602818	48.4219063618366
39.97762	8.599072	48.4220976071367
40.10229	8.545391	48.4224357015063
40.25278	8.55809	48.4227601354975
40.40634	8.54392	48.4229718713653
40.57138	8.520394	48.4231767770439
40.75556	8.697323	48.4235319468868
41.01033	8.547321	48.4238051544583
41.20309	8.429792	48.4240988525976
41.41915	8.258018	48.4244847582923
41.60769	8.099849	48.4246452677405
41.77043	7.944778	48.4245223243334
